customer_id,acquisition_channel,acquisition_date,age_group,gender,city,country,subscription_plan,first_purchase_value
CUST-003715,Instagram,2024-06-28,45-54,Male,Birmingham,United Kingdom,Basic,51.95
CUST-000777,Google Ads,2024-06-28,35-44,Male,Austin,United States,Basic,58.82
CUST-005055,Instagram,2024-06-28,45-54,Female,Delhi,India,Basic,59.12
CUST-002099,Email,2024-06-28,25-34,Male,Manchester,United Kingdom,Premium,60.13
CUST-005259,Google Ads,2024-06-29,55+,Other,Austin,United States,Basic,59.68
CUST-001986,Email,2024-06-29,25-34,Female,New York,United States,Basic,35.98
CUST-000325,Google Ads,2024-06-29,25-34,Male,New York,United States,Basic,46.65
CUST-001971,Google Ads,2024-06-29,55+,Female,Austin,United States,Premium,96.09
CUST-005586,Email,2024-06-29,35-44,Female,Austin,United States,Premium,112.59
CUST-004283,Email,2024-06-29,18-24,Female,Chicago,United States,Free,19.51
CUST-003062,Google Ads,2024-06-29,35-44,Female,Delhi,India,Basic,34.68
CUST-005877,Email,2024-06-29,25-34,Male,Austin,United States,Basic,23.79
CUST-005052,Email,2024-06-29,55+,Male,Austin,United States,Premium,93.32
CUST-001669,Email,2024-06-29,25-34,Female,Delhi,India,Basic,62.38
CUST-001075,Google Ads,2024-06-29,25-34,Female,Birmingham,United Kingdom,Basic,41.0
CUST-005419,Google Ads,2024-06-29,18-24,Male,New York,United States,Basic,44.72
CUST-000598,Email,2024-06-29,18-24,Male,Austin,United States,Free,26.73
CUST-002453,Affiliate,2024-06-29,25-34,Female,Austin,United States,Premium,88.9
CUST-003483,Google Ads,2024-06-29,45-54,Male,Sydney,Australia,Basic,31.47
CUST-001336,Google Ads,2024-06-29,18-24,Female,Birmingham,United Kingdom,Basic,39.43
CUST-000989,Google Ads,2024-06-29,35-44,Male,Chicago,United States,Premium,114.02
CUST-005263,Email,2024-06-29,18-24,Male,Montreal,Canada,Basic,19.19
CUST-004128,Email,2024-06-30,25-34,Female,New York,United States,Premium,82.05
CUST-002222,Google Ads,2024-06-30,35-44,Male,Delhi,India,Basic,28.48
CUST-003640,Email,2024-06-30,35-44,Female,Toronto,Canada,Basic,41.36
CUST-002474,Email,2024-06-30,45-54,Female,Seattle,United States,Basic,57.77
CUST-001407,Email,2024-06-30,25-34,Female,Seattle,United States,Free,30.53
CUST-001902,Email,2024-06-30,45-54,Male,Bengaluru,India,Enterprise,154.4
CUST-004097,Google Ads,2024-06-30,35-44,Male,New York,United States,Basic,43.42
CUST-005330,Google Ads,2024-06-30,25-34,Female,Los Angeles,United States,Premium,104.06
CUST-000132,Email,2024-06-30,35-44,Male,Birmingham,United Kingdom,Premium,92.71
CUST-000965,Email,2024-06-30,18-24,Female,Austin,United States,Basic,69.92
CUST-002254,Email,2024-07-01,45-54,Female,Bengaluru,India,Premium,95.53
CUST-004796,Email,2024-07-01,18-24,Male,Sydney,Australia,Enterprise,192.06
CUST-003000,Email,2024-07-01,25-34,Male,Seattle,United States,Premium,104.58
CUST-000033,Email,2024-07-01,25-34,Female,Chicago,United States,Premium,131.7
CUST-001163,Email,2024-07-01,45-54,Female,London,United Kingdom,Premium,89.66
CUST-002304,Instagram,2024-07-01,45-54,Female,Pune,India,Basic,36.88
CUST-005676,Email,2024-07-01,55+,Male,Birmingham,United Kingdom,Free,21.9
CUST-000089,Email,2024-07-01,45-54,Male,Sydney,Australia,Premium,138.0
CUST-003628,Google Ads,2024-07-01,45-54,Female,Bengaluru,India,Basic,53.69
CUST-000023,Email,2024-07-01,35-44,Male,Chicago,United States,Premium,129.41
CUST-003289,Email,2024-07-01,18-24,Female,New York,United States,Premium,114.99
CUST-000878,Email,2024-07-01,25-34,Male,Delhi,India,Basic,51.14
CUST-002920,Email,2024-07-01,25-34,Female,Sydney,Australia,Basic,59.6
CUST-001294,Google Ads,2024-07-01,18-24,Male,Bengaluru,India,Free,22.66
CUST-002518,Email,2024-07-01,25-34,Female,Los Angeles,United States,Free,17.86
CUST-004034,Email,2024-07-01,25-34,Male,Melbourne,Australia,Basic,49.01
CUST-004175,Email,2024-07-01,35-44,Female,Chicago,United States,Premium,101.71
CUST-005406,Email,2024-07-01,35-44,Male,Austin,United States,Basic,31.32
CUST-004055,Google Ads,2024-07-01,25-34,Male,London,United Kingdom,Premium,90.94
CUST-005353,Email,2024-07-01,25-34,Male,Seattle,United States,Basic,49.64
CUST-002447,Email,2024-07-02,45-54,Female,Bengaluru,India,Premium,95.53
CUST-005728,Email,2024-07-02,25-34,Female,Melbourne,Australia,Basic,49.77
CUST-000435,Google Ads,2024-07-02,25-34,Male,New York,United States,Free,22.97
CUST-001946,Google Ads,2024-07-02,35-44,Male,Birmingham,United Kingdom,Basic,39.81
CUST-000110,Email,2024-07-02,18-24,Female,Mumbai,India,Basic,47.39
CUST-001012,Google Ads,2024-07-02,25-34,Male,Pune,India,Free,22.5
CUST-004436,Email,2024-07-02,25-34,Female,New York,United States,Free,21.92
CUST-001335,Email,2024-07-02,25-34,Male,Pune,India,Free,21.97
CUST-003513,Google Ads,2024-07-02,45-54,Male,Manchester,United Kingdom,Premium,104.55
CUST-000775,Google Ads,2024-07-02,35-44,Male,Birmingham,United Kingdom,Premium,106.4
CUST-000555,Email,2024-07-02,18-24,Male,New York,United States,Free,29.73
CUST-004006,Email,2024-07-02,35-44,Female,New York,United States,Basic,60.1
CUST-002582,Email,2024-07-02,35-44,Male,Manchester,United Kingdom,Basic,54.81
CUST-005518,Email,2024-07-02,45-54,Male,Birmingham,United Kingdom,Premium,94.67
CUST-003010,Email,2024-07-02,35-44,Female,Austin,United States,Basic,37.86
CUST-003836,Email,2024-07-02,25-34,Male,London,United Kingdom,Basic,48.94
CUST-003861,Email,2024-07-02,35-44,Male,Seattle,United States,Premium,111.24
CUST-003201,Google Ads,2024-07-02,25-34,Female,Los Angeles,United States,Free,17.68
CUST-004788,Email,2024-07-02,18-24,Female,Sydney,Australia,Premium,124.95
CUST-001137,Google Ads,2024-07-03,18-24,Male,Pune,India,Premium,76.0
CUST-003224,Email,2024-07-03,35-44,Male,Bengaluru,India,Premium,131.24
CUST-003183,Email,2024-07-03,55+,Female,Pune,India,Free,13.57
CUST-001770,Email,2024-07-03,35-44,Male,Montreal,Canada,Premium,112.4
CUST-003270,Email,2024-07-03,35-44,Male,New York,United States,Free,22.45
CUST-001003,Email,2024-07-03,,Male,Seattle,United States,Basic,49.13
CUST-005701,Email,2024-07-03,25-34,Male,Delhi,India,Basic,49.01
CUST-001158,Email,2024-07-03,55+,Male,Melbourne,Australia,Free,26.9
CUST-001866,Google Ads,2024-07-03,35-44,Male,Austin,United States,Premium,128.64
CUST-000858,Google Ads,2024-07-03,45-54,Female,New York,United States,Premium,93.86
CUST-001888,Google Ads,2024-07-03,35-44,Female,Delhi,India,Free,26.4
CUST-002030,Google Ads,2024-07-03,18-24,Male,Vancouver,Canada,Free,10.71
CUST-002841,Email,2024-07-03,45-54,Male,Chicago,United States,Free,10.28
CUST-005347,Google Ads,2024-07-03,18-24,Female,Delhi,India,Premium,118.28
CUST-002657,Email,2024-07-03,35-44,Female,New York,United States,Basic,55.62
CUST-003044,Email,2024-07-03,55+,Female,New York,United States,Enterprise,195.37
CUST-000024,Email,2024-07-04,25-34,Female,Bengaluru,India,Free,19.59
CUST-005470,Email,2024-07-04,18-24,Male,London,United Kingdom,Enterprise,173.92
CUST-003104,Email,2024-07-04,35-44,Male,Delhi,India,Free,18.66
CUST-001140,Email,2024-07-04,25-34,Male,Montreal,Canada,Premium,131.23
CUST-003329,Email,2024-07-04,55+,Female,Sydney,Australia,Premium,106.0
CUST-003522,Instagram,2024-07-04,45-54,Female,Pune,India,Basic,63.01
CUST-000146,Email,2024-07-04,25-34,Female,Austin,United States,Enterprise,196.63
CUST-000889,Email,2024-07-04,18-24,Male,Melbourne,Australia,Premium,112.09
CUST-003847,Email,2024-07-04,25-34,Female,Los Angeles,United States,Basic,47.29
CUST-002258,Email,2024-07-04,25-34,Male,Seattle,United States,Basic,51.25
CUST-001849,Email,2024-07-05,25-34,Female,Melbourne,Australia,Enterprise,227.81
CUST-005910,Google Ads,2024-07-05,25-34,Female,Seattle,United States,Premium,180.24
CUST-005179,Email,2024-07-05,25-34,Female,Montreal,Canada,Premium,90.23
CUST-000654,Email,2024-07-05,35-44,Female,Delhi,India,Basic,49.82
CUST-001698,Email,2024-07-05,45-54,Male,Austin,United States,Basic,28.24
CUST-003915,Email,2024-07-05,18-24,Male,Manchester,United Kingdom,Free,28.82
CUST-000665,Email,2024-07-05,45-54,Male,Chicago,United States,Basic,58.83
CUST-004514,Email,2024-07-05,25-34,Female,Mumbai,India,Premium,92.01
CUST-002234,Email,2024-07-05,55+,Male,Melbourne,Australia,Premium,134.15
CUST-001162,Email,2024-07-05,25-34,Female,Los Angeles,United States,Free,30.3
CUST-004182,Email,2024-07-05,45-54,Female,Sydney,Australia,Free,31.24
CUST-003573,Email,2024-07-05,25-34,Female,Los Angeles,United States,Free,22.16
CUST-001053,Email,2024-07-05,18-24,Female,New York,United States,Free,11.02
CUST-000025,Email,2024-07-06,25-34,Female,Seattle,United States,Basic,44.31
CUST-004928,Email,2024-07-06,55+,Female,Manchester,United Kingdom,Premium,99.18
CUST-005569,Google Ads,2024-07-06,25-34,Male,Manchester,United Kingdom,Basic,58.02
CUST-003909,Email,2024-07-06,18-24,Male,London,United Kingdom,Premium,122.12
CUST-000189,Email,2024-07-06,45-54,Male,Montreal,Canada,Enterprise,287.34
CUST-004229,Email,2024-07-06,18-24,Female,Chicago,United States,Premium,62.87
CUST-001815,Google Ads,2024-07-06,25-34,Female,Sydney,Australia,Premium,118.72
CUST-005678,Google Ads,2024-07-06,35-44,Female,Austin,United States,Free,29.25
CUST-004079,Email,2024-07-06,55+,Male,Sydney,Australia,Free,15.37
CUST-001150,Email,2024-07-06,45-54,Male,Chicago,United States,Enterprise,188.98
CUST-004935,Email,2024-07-07,18-24,Male,Seattle,United States,Free,33.69
CUST-004408,Google Ads,2024-07-07,25-34,Male,New York,United States,Premium,69.59
CUST-002499,Google Ads,2024-07-07,55+,Female,Melbourne,Australia,Premium,59.49
CUST-002248,Google Ads,2024-07-07,25-34,Female,Los Angeles,United States,Free,30.4
CUST-004417,Email,2024-07-07,25-34,Female,London,United Kingdom,Basic,42.94
CUST-003516,Email,2024-07-07,18-24,Female,Sydney,Australia,Free,25.28
CUST-004324,Google Ads,2024-07-07,25-34,Other,Melbourne,Australia,Basic,50.12
CUST-001897,Email,2024-07-07,45-54,Female,Chicago,United States,Basic,16.84
CUST-002900,Email,2024-07-07,18-24,Female,Sydney,Australia,Basic,52.52
CUST-002163,Email,2024-07-07,35-44,Female,London,United Kingdom,Enterprise,224.66
CUST-000802,Email,2024-07-07,25-34,Male,Melbourne,Australia,Enterprise,234.74
CUST-002748,Email,2024-07-07,18-24,Male,Birmingham,United Kingdom,Premium,96.81
CUST-004194,Instagram,2024-07-07,18-24,Male,Bengaluru,India,Free,21.04
CUST-001437,Email,2024-07-07,25-34,Female,Bengaluru,India,Free,15.57
CUST-001834,Email,2024-07-07,35-44,Male,Mumbai,India,Premium,86.68
CUST-000747,Email,2024-07-07,18-24,Male,Vancouver,Canada,Premium,123.16
CUST-000913,Email,2024-07-07,45-54,Other,Birmingham,United Kingdom,Basic,46.81
CUST-005302,Google Ads,2024-07-07,45-54,Male,Los Angeles,United States,Premium,131.51
CUST-004663,Email,2024-07-07,25-34,Female,Chicago,United States,Basic,47.69
CUST-002296,Email,2024-07-07,25-34,Female,Manchester,United Kingdom,Basic,64.32
CUST-004347,Google Ads,2024-07-07,35-44,Male,Pune,India,Basic,39.3
CUST-005206,Email,2024-07-08,55+,Male,Chicago,United States,Free,18.9
CUST-003520,Email,2024-07-08,35-44,Female,London,United Kingdom,Premium,54.83
CUST-000055,Google Ads,2024-07-08,35-44,Male,Manchester,United Kingdom,Basic,31.11
CUST-004997,Google Ads,2024-07-08,45-54,Female,Chicago,United States,Premium,33.27
CUST-004747,Email,2024-07-08,25-34,Male,Mumbai,India,Basic,52.73
CUST-003766,Google Ads,2024-07-08,35-44,Female,Melbourne,Australia,Premium,83.61
CUST-005768,Email,2024-07-08,35-44,Female,Chicago,United States,Basic,38.59
CUST-005022,Email,2024-07-08,25-34,Male,Chicago,United States,Basic,43.76
CUST-005506,Google Ads,2024-07-08,35-44,Male,Toronto,Canada,Basic,66.98
CUST-000265,Google Ads,2024-07-09,55+,Male,Manchester,United Kingdom,Enterprise,164.85
CUST-005533,Email,2024-07-09,35-44,Female,Birmingham,United Kingdom,Enterprise,155.41
CUST-004629,Affiliate,2024-07-09,25-34,Male,New York,United States,Free,17.29
CUST-004073,Google Ads,2024-07-09,35-44,Male,Vancouver,Canada,Premium,52.04
CUST-002125,Email,2024-07-09,45-54,Female,Seattle,United States,Basic,53.98
CUST-002157,Google Ads,2024-07-09,45-54,Other,New York,United States,Basic,53.05
CUST-000182,Google Ads,2024-07-09,35-44,Male,Melbourne,Australia,Basic,78.7
CUST-002584,Email,2024-07-09,45-54,Male,Melbourne,Australia,Basic,53.44
CUST-005129,Email,2024-07-09,25-34,Female,Bengaluru,India,Enterprise,171.0
CUST-003472,Google Ads,2024-07-09,55+,Male,Toronto,Canada,Basic,45.57
CUST-001473,Email,2024-07-09,18-24,Male,Manchester,United Kingdom,Enterprise,143.15
CUST-003302,Email,2024-07-09,35-44,Female,Delhi,India,Premium,86.23
CUST-005937,Google Ads,2024-07-09,55+,Male,Los Angeles,United States,Basic,58.03
CUST-002052,Google Ads,2024-07-09,18-24,Female,Toronto,Canada,Basic,49.36
CUST-004989,Email,2024-07-09,35-44,Male,Bengaluru,India,Premium,131.59
CUST-004877,Email,2024-07-09,25-34,Male,Los Angeles,United States,Premium,131.25
CUST-005416,Instagram,2024-07-10,55+,Female,Bengaluru,India,Premium,100.25
CUST-001286,Email,2024-07-10,25-34,Female,Delhi,India,Premium,70.75
CUST-004757,Affiliate,2024-07-10,18-24,Male,Mumbai,India,Free,25.57
CUST-002269,Email,2024-07-10,35-44,Female,Seattle,United States,Basic,60.65
CUST-003633,Email,2024-07-10,35-44,Male,Chicago,United States,Premium,100.63
CUST-005037,Email,2024-07-10,25-34,Female,Bengaluru,India,Free,28.25
CUST-005744,Google Ads,2024-07-10,35-44,Female,London,United Kingdom,Basic,45.99
CUST-001528,Email,2024-07-10,18-24,Female,Los Angeles,United States,Free,18.25
CUST-004193,Email,2024-07-10,35-44,Male,Vancouver,Canada,Free,24.34
CUST-005850,Email,2024-07-11,35-44,Female,Vancouver,Canada,Basic,61.44
CUST-001848,Email,2024-07-11,25-34,Male,Pune,India,Free,11.85
CUST-003745,Email,2024-07-11,35-44,Male,London,United Kingdom,Enterprise,288.57
CUST-003933,Instagram,2024-07-11,55+,Male,Montreal,Canada,Basic,38.66
CUST-003811,Email,2024-07-11,18-24,Male,Montreal,Canada,Enterprise,159.24
CUST-003726,Email,2024-07-11,18-24,Male,Delhi,India,Basic,39.98
CUST-005570,Google Ads,2024-07-11,25-34,Other,Delhi,India,Basic,61.33
CUST-005909,Google Ads,2024-07-11,55+,Other,Delhi,India,Premium,132.19
CUST-002120,Email,2024-07-11,25-34,Female,Montreal,Canada,Basic,36.69
CUST-000538,Email,2024-07-11,25-34,Male,Pune,India,Premium,76.11
CUST-004409,Email,2024-07-11,18-24,Male,Sydney,Australia,Free,30.61
CUST-000640,Google Ads,2024-07-11,55+,Male,Toronto,Canada,Free,20.31
CUST-003096,Email,2024-07-11,18-24,Male,Austin,United States,Free,26.74
CUST-000680,Google Ads,2024-07-11,25-34,Male,New York,United States,Premium,89.83
CUST-001580,Google Ads,2024-07-11,35-44,Female,Chicago,United States,Premium,63.13
CUST-004960,Google Ads,2024-07-11,25-34,Female,Austin,United States,Premium,128.19
CUST-005260,Email,2024-07-11,25-34,Male,Mumbai,India,Basic,45.38
CUST-004167,Email,2024-07-12,25-34,Female,Chicago,United States,Basic,46.6
CUST-003500,Email,2024-07-12,25-34,Female,Melbourne,Australia,Premium,103.57
CUST-003249,Email,2024-07-12,45-54,Female,New York,United States,Basic,30.68
CUST-000693,Instagram,2024-07-12,35-44,Female,Delhi,India,Free,24.76
CUST-005413,Google Ads,2024-07-12,25-34,Female,Vancouver,Canada,Free,24.12
CUST-002128,Google Ads,2024-07-12,35-44,Male,Vancouver,Canada,Enterprise,167.19
CUST-004256,Google Ads,2024-07-12,25-34,Female,Pune,India,Premium,75.95
CUST-002172,Email,2024-07-12,25-34,Other,Melbourne,Australia,Premium,107.27
CUST-004758,Instagram,2024-07-13,18-24,Female,Austin,United States,Basic,52.34
CUST-003676,Email,2024-07-13,25-34,Male,Pune,India,Basic,34.97
CUST-000530,Email,2024-07-13,35-44,Male,Austin,United States,Basic,60.34
CUST-005311,Email,2024-07-13,25-34,Male,Pune,India,Free,25.75
CUST-005749,Email,2024-07-13,25-34,Female,Melbourne,Australia,Basic,49.87
CUST-002375,Email,2024-07-13,35-44,Male,London,United Kingdom,Free,20.44
CUST-004850,Google Ads,2024-07-13,25-34,Female,Manchester,United Kingdom,Free,24.01
CUST-004735,Email,2024-07-13,18-24,Female,Chicago,United States,Premium,98.79
CUST-004012,Email,2024-07-13,35-44,Female,London,United Kingdom,Free,19.15
CUST-001586,Email,2024-07-13,45-54,Male,Seattle,United States,Enterprise,150.91
CUST-001126,Email,2024-07-13,18-24,Male,Birmingham,United Kingdom,Free,11.27
CUST-003534,Email,2024-07-13,35-44,Male,Austin,United States,Free,23.49
CUST-005036,Google Ads,2024-07-13,25-34,Male,Delhi,India,Free,34.57
CUST-005075,Email,2024-07-13,18-24,Female,Vancouver,Canada,Basic,52.86
CUST-000714,Google Ads,2024-07-13,18-24,Female,London,United Kingdom,Free,26.67
CUST-002317,Google Ads,2024-07-13,55+,Female,Manchester,United Kingdom,Free,16.93
CUST-003963,Google Ads,2024-07-13,25-34,Male,Delhi,India,Basic,37.0
CUST-004932,Email,2024-07-13,25-34,Female,Sydney,Australia,Basic,40.5
CUST-002685,Email,2024-07-14,25-34,Male,Bengaluru,India,Free,21.22
CUST-003385,Email,2024-07-14,45-54,Male,New York,United States,Basic,74.2
CUST-005798,Google Ads,2024-07-14,18-24,Male,London,United Kingdom,Free,31.66
CUST-004675,Email,2024-07-14,25-34,Other,Seattle,United States,Premium,79.03
CUST-005245,Google Ads,2024-07-14,45-54,Female,Vancouver,Canada,Basic,55.62
CUST-004875,Email,2024-07-14,25-34,Female,London,United Kingdom,Premium,109.16
CUST-004508,Instagram,2024-07-14,35-44,Male,Sydney,Australia,Free,18.57
CUST-004270,Email,2024-07-14,25-34,Male,London,United Kingdom,Premium,80.93
CUST-003078,Email,2024-07-14,25-34,Male,Birmingham,United Kingdom,Basic,56.47
CUST-005539,Google Ads,2024-07-14,35-44,Male,Mumbai,India,Premium,79.8
CUST-003196,Email,2024-07-14,55+,Female,Delhi,India,Premium,117.53
CUST-000766,Google Ads,2024-07-14,25-34,Female,Pune,India,Enterprise,186.18
CUST-001672,Google Ads,2024-07-14,18-24,Female,Pune,India,Premium,130.3
CUST-004044,Email,2024-07-14,18-24,Female,Toronto,Canada,Premium,89.37
CUST-005471,Email,2024-07-14,45-54,Male,Delhi,India,Free,16.44
CUST-001297,Email,2024-07-14,35-44,Female,Mumbai,India,Basic,41.56
CUST-002689,Email,2024-07-15,45-54,Male,Birmingham,United Kingdom,Basic,29.25
CUST-000564,Email,2024-07-15,45-54,Female,Melbourne,Australia,Basic,18.79
CUST-001115,Email,2024-07-15,45-54,Female,Chicago,United States,Premium,78.91
CUST-000898,Email,2024-07-15,18-24,Male,Chicago,United States,Premium,74.27
CUST-005629,Email,2024-07-15,18-24,Female,Seattle,United States,Basic,65.77
CUST-000197,Email,2024-07-15,25-34,Female,Pune,India,Basic,54.49
CUST-000117,Google Ads,2024-07-15,35-44,Female,New York,United States,Basic,53.04
CUST-000696,Instagram,2024-07-15,25-34,Female,Austin,United States,Free,20.43
CUST-000252,Email,2024-07-16,45-54,Other,London,United Kingdom,Premium,151.11
CUST-000957,Email,2024-07-16,25-34,Male,Sydney,Australia,Basic,52.47
CUST-004588,Email,2024-07-16,25-34,Female,Chicago,United States,Free,15.54
CUST-002042,Email,2024-07-17,35-44,Female,Bengaluru,India,Free,28.09
CUST-000017,Instagram,2024-07-17,18-24,Female,Pune,India,Free,16.47
CUST-003771,Email,2024-07-17,55+,Male,Pune,India,Premium,131.87
CUST-000796,Email,2024-07-18,55+,Female,New York,United States,Basic,47.74
CUST-002817,Email,2024-07-18,35-44,Male,Sydney,Australia,Basic,16.64
CUST-002083,Email,2024-07-18,18-24,Female,Mumbai,India,Premium,64.36
CUST-001309,Email,2024-07-18,18-24,Female,Austin,United States,Basic,42.1
CUST-001244,Email,2024-07-19,35-44,Female,Chicago,United States,Premium,118.33
CUST-003581,Email,2024-07-19,25-34,Male,New York,United States,Premium,77.59
CUST-001236,Instagram,2024-07-19,35-44,Male,Austin,United States,Basic,44.97
CUST-003928,Email,2024-07-19,25-34,Female,Austin,United States,Basic,44.88
CUST-000454,Email,2024-07-19,35-44,Male,Vancouver,Canada,Enterprise,266.1
CUST-002929,Email,2024-07-19,45-54,Male,Seattle,United States,Free,24.95
CUST-001483,Email,2024-07-19,25-34,Male,Austin,United States,Premium,64.74
CUST-005104,Email,2024-07-19,55+,Female,Austin,United States,Basic,41.49
CUST-002195,Email,2024-07-20,25-34,Male,Delhi,India,Basic,67.72
CUST-002316,Email,2024-07-20,45-54,Female,Delhi,India,Basic,53.78
CUST-000076,Email,2024-07-20,25-34,Male,Toronto,Canada,Premium,102.42
CUST-001604,Email,2024-07-20,18-24,Female,Los Angeles,United States,Free,20.07
CUST-005329,Email,2024-07-20,25-34,Female,Seattle,United States,Enterprise,204.74
CUST-004120,Email,2024-07-20,35-44,Male,Vancouver,Canada,Premium,107.25
