transaction_id,customer_id,transaction_date,product_category,amount,discount,profit,refund_flag
TXN-500206,CUST-002502,2024-09-09,Sports & Outdoors,87.43,0.0,34.97,False
TXN-517096,CUST-001383,2024-09-09,Electronics,27.19,0.15,4.16,False
TXN-513245,CUST-004408,2024-09-09,Apparel,122.06,0.05,52.18,False
TXN-517086,CUST-001689,2024-09-09,Apparel,11.5,0.0,5.18,False
TXN-516062,CUST-002095,2024-09-09,Electronics,103.11,0.0,18.56,False
TXN-500436,CUST-000312,2024-09-10,Electronics,71.81,0.1,11.63,False
TXN-509032,CUST-001394,2024-09-10,Electronics,49.02,0.3,6.18,False
TXN-505383,CUST-005906,2024-09-10,Apparel,56.16,0.0,25.27,False
TXN-517164,CUST-002350,2024-09-10,Home & Garden,21.41,0.0,7.49,False
TXN-511179,CUST-004349,2024-09-10,Beauty,115.78,0.0,63.68,False
TXN-510522,CUST-004791,2024-09-10,Beauty,111.86,0.0,61.52,False
TXN-500994,CUST-003994,2024-09-10,Apparel,24.12,0.05,10.31,False
TXN-517154,CUST-005229,2024-09-10,Electronics,16.8,0.2,2.42,False
TXN-517168,CUST-002064,2024-09-10,Apparel,69.68,0.1,28.22,False
TXN-517153,CUST-000947,2024-09-10,Software Add-ons,85.24,0.15,52.17,False
TXN-505433,CUST-005461,2024-09-10,Software Add-ons,13.3,0.0,9.58,False
TXN-500454,CUST-004168,2024-09-10,Home & Garden,42.58,0.0,14.9,False
TXN-504694,CUST-000954,2024-09-10,Apparel,124.52,0.1,50.43,False
TXN-500728,CUST-003162,2024-09-10,Home & Garden,22.89,0.0,8.01,False
TXN-508555,CUST-000850,2024-09-10,Electronics,98.96,0.0,17.81,False
TXN-516391,CUST-000309,2024-09-10,Beauty,85.85,0.0,47.22,False
TXN-500829,CUST-001914,2024-09-10,Electronics,32.87,0.05,5.62,False
TXN-501975,CUST-004898,2024-09-10,Sports & Outdoors,18.09,0.0,7.23,False
TXN-505894,CUST-003696,2024-09-10,Electronics,81.47,0.3,10.27,False
TXN-510696,CUST-002072,2024-09-10,Software Add-ons,100.63,0.0,72.45,False
TXN-504925,CUST-003386,2024-09-10,Electronics,14.49,0.05,2.48,False
TXN-513604,CUST-004877,2024-09-10,Electronics,39.59,0.05,6.77,False
TXN-507241,CUST-002458,2024-09-10,Apparel,149.14,0.05,63.76,False
TXN-517163,CUST-003708,2024-09-10,Electronics,86.28,0.0,15.53,False
TXN-505600,CUST-003157,2024-09-10,Electronics,236.32,0.0,42.54,False
TXN-502973,CUST-005106,2024-09-10,Sports & Outdoors,97.71,0.05,37.13,False
TXN-516267,CUST-004664,2024-09-10,Home & Garden,102.65,0.0,35.93,False
TXN-500401,CUST-002379,2024-09-10,Electronics,44.27,0.05,7.57,False
TXN-513942,CUST-001126,2024-09-10,Beauty,23.96,0.2,10.54,False
TXN-509712,CUST-003443,2024-09-10,Electronics,120.34,0.05,-13.72,True
TXN-510619,CUST-005327,2024-09-10,Home & Garden,58.11,0.05,19.32,False
TXN-511309,CUST-001749,2024-09-10,Beauty,104.97,0.05,54.85,False
TXN-511415,CUST-004571,2024-09-10,Beauty,66.51,0.1,32.92,False
TXN-505712,CUST-000057,2024-09-10,Electronics,97.77,0.0,17.6,False
TXN-507142,CUST-005405,2024-09-10,Apparel,184.48,0.2,66.41,False
TXN-514240,CUST-002042,2024-09-10,Software Add-ons,20.63,0.1,13.37,False
TXN-509402,CUST-004866,2024-09-10,Apparel,81.3,0.15,31.1,False
TXN-516313,CUST-002190,2024-09-10,Software Add-ons,115.16,0.15,70.48,False
TXN-504171,CUST-004202,2024-09-10,Sports & Outdoors,74.72,0.0,29.89,False
TXN-507254,CUST-002931,2024-09-10,Home & Garden,127.85,0.0,44.75,False
TXN-502153,CUST-001657,2024-09-10,Apparel,20.56,0.0,9.25,False
TXN-505782,CUST-005042,2024-09-10,Apparel,73.06,0.15,27.95,False
TXN-514390,CUST-002195,2024-09-10,Sports & Outdoors,68.24,0.1,-7.37,True
TXN-503498,CUST-002436,2024-09-10,Sports & Outdoors,104.47,0.0,41.79,False
TXN-505411,CUST-005863,2024-09-10,Apparel,12.62,0.15,4.83,False
TXN-504728,CUST-003184,2024-09-10,Home & Garden,243.94,0.0,85.38,False
TXN-502274,CUST-002156,2024-09-11,Home & Garden,202.64,0.1,63.83,False
TXN-517188,CUST-003311,2024-09-11,Software Add-ons,40.49,0.0,29.15,False
TXN-512310,CUST-005586,2024-09-11,Beauty,103.86,0.05,54.27,False
TXN-513999,CUST-003385,2024-09-11,Beauty,55.34,0.1,27.39,False
TXN-504843,CUST-001777,2024-09-11,Sports & Outdoors,51.1,0.05,19.42,False
TXN-501358,CUST-003983,2024-09-11,Sports & Outdoors,96.85,0.15,32.93,False
TXN-507279,CUST-002830,2024-09-11,Beauty,45.26,0.0,24.89,False
TXN-511570,CUST-004923,2024-09-11,Sports & Outdoors,51.51,0.0,20.61,False
TXN-515550,CUST-003240,2024-09-11,Apparel,65.54,0.05,28.02,False
TXN-506414,CUST-005694,2024-09-11,Beauty,85.28,0.05,44.56,False
TXN-516409,CUST-002060,2024-09-11,Electronics,25.58,0.15,3.91,False
TXN-512587,CUST-000089,2024-09-11,Electronics,108.14,0.1,-11.68,True
TXN-504886,CUST-002741,2024-09-11,Apparel,259.64,0.1,105.15,False
TXN-504835,CUST-000119,2024-09-11,Apparel,146.47,0.2,52.73,False
TXN-500762,CUST-005390,2024-09-11,Apparel,176.47,0.15,67.5,False
TXN-509564,CUST-002633,2024-09-11,Electronics,22.72,0.05,3.89,False
TXN-503862,CUST-001819,2024-09-11,Sports & Outdoors,12.03,0.0,4.81,False
TXN-501703,CUST-004321,2024-09-11,Home & Garden,173.46,0.05,57.67,False
TXN-502421,CUST-004125,2024-09-11,Software Add-ons,24.27,0.1,15.73,False
TXN-517201,CUST-001109,2024-09-11,Electronics,45.06,0.05,7.71,False
TXN-501000,CUST-003327,2024-09-11,Software Add-ons,44.3,0.0,31.89,False
TXN-517203,CUST-000986,2024-09-11,Apparel,143.04,0.0,64.37,False
TXN-508966,CUST-000414,2024-09-11,Software Add-ons,85.53,0.05,58.5,False
TXN-517258,CUST-000176,2024-09-11,Software Add-ons,89.66,0.05,61.33,False
TXN-508322,CUST-001561,2024-09-11,Apparel,78.29,0.0,35.23,False
TXN-509681,CUST-001660,2024-09-11,Electronics,228.57,0.15,-23.31,True
TXN-512804,CUST-001137,2024-09-11,Sports & Outdoors,155.83,0.0,62.33,False
TXN-509234,CUST-002812,2024-09-11,Home & Garden,50.81,0.0,17.78,False
TXN-510154,CUST-002539,2024-09-11,Apparel,73.78,0.0,33.2,False
TXN-517249,CUST-004096,2024-09-11,Electronics,23.49,0.15,3.59,False
TXN-515889,CUST-002953,2024-09-11,Apparel,207.81,0.0,93.51,False
TXN-517248,CUST-002517,2024-09-11,Sports & Outdoors,113.92,0.2,36.45,False
TXN-506363,CUST-002159,2024-09-11,Home & Garden,198.63,0.05,66.04,False
TXN-500673,CUST-004648,2024-09-11,Electronics,61.52,0.0,11.07,False
TXN-515648,CUST-004448,2024-09-11,Sports & Outdoors,96.65,0.0,38.66,False
TXN-511622,CUST-004298,2024-09-11,Apparel,235.38,0.3,-19.77,True
TXN-513567,CUST-001473,2024-09-11,Apparel,104.25,0.1,42.22,False
TXN-511734,CUST-003489,2024-09-11,Electronics,164.04,0.05,28.05,False
TXN-517259,CUST-005527,2024-09-11,Home & Garden,63.91,0.0,22.37,False
TXN-515353,CUST-000205,2024-09-11,Home & Garden,94.51,0.0,33.08,False
TXN-517199,CUST-000817,2024-09-11,Electronics,18.83,0.2,2.71,False
TXN-511172,CUST-000348,2024-09-11,Apparel,49.74,0.1,20.14,False
TXN-517200,CUST-002037,2024-09-11,Electronics,52.66,0.15,8.06,False
TXN-500419,CUST-001332,2024-09-11,Apparel,54.26,0.2,19.53,False
TXN-517231,CUST-005312,2024-09-11,Beauty,87.37,0.0,48.05,False
TXN-515205,CUST-003744,2024-09-11,Electronics,46.33,0.1,-5.0,True
TXN-504520,CUST-005745,2024-09-11,Electronics,53.24,0.1,8.62,False
TXN-504877,CUST-000987,2024-09-11,Home & Garden,36.71,0.0,12.85,False
TXN-509264,CUST-001835,2024-09-11,Beauty,96.37,0.0,53.0,False
TXN-512913,CUST-003044,2024-09-11,Software Add-ons,283.45,0.1,183.68,False
TXN-517220,CUST-003045,2024-09-11,Apparel,48.67,0.1,19.71,False
TXN-503932,CUST-005207,2024-09-11,Home & Garden,165.47,0.1,52.12,False
TXN-513614,CUST-005416,2024-09-11,Electronics,73.9,0.0,13.3,False
TXN-509498,CUST-000491,2024-09-11,Electronics,23.44,0.0,4.22,False
TXN-511164,CUST-000413,2024-09-11,Home & Garden,21.17,0.0,7.41,False
TXN-512367,CUST-002453,2024-09-12,Sports & Outdoors,64.85,0.1,23.35,False
TXN-505024,CUST-004557,2024-09-12,Home & Garden,75.51,0.0,26.43,False
TXN-512542,CUST-003000,2024-09-12,Electronics,137.23,0.05,23.47,False
TXN-508524,CUST-001498,2024-09-12,Apparel,146.44,0.05,62.6,False
TXN-512546,CUST-000033,2024-09-12,Apparel,79.2,0.0,35.64,False
TXN-516529,CUST-004355,2024-09-12,Home & Garden,58.56,0.1,18.45,False
TXN-503337,CUST-005189,2024-09-12,Software Add-ons,44.05,0.1,28.55,False
TXN-503815,CUST-001192,2024-09-12,Electronics,121.24,0.0,21.82,False
TXN-514440,CUST-005329,2024-09-12,Electronics,343.44,0.0,61.82,False
TXN-514150,CUST-001297,2024-09-12,Software Add-ons,73.07,0.1,47.35,False
TXN-514611,CUST-003586,2024-09-12,Sports & Outdoors,109.51,0.15,37.23,False
TXN-510473,CUST-004889,2024-09-12,Apparel,71.75,0.0,32.29,False
TXN-508576,CUST-003151,2024-09-12,Electronics,46.82,0.0,8.43,False
TXN-514329,CUST-000454,2024-09-12,Apparel,265.54,0.05,113.52,False
TXN-508586,CUST-002437,2024-09-12,Apparel,90.51,0.3,28.51,False
TXN-514182,CUST-000898,2024-09-12,Apparel,64.23,0.0,28.9,False
TXN-508317,CUST-001546,2024-09-12,Electronics,40.58,0.1,6.57,False
TXN-517296,CUST-003486,2024-09-12,Software Add-ons,27.61,0.15,16.9,False
TXN-504562,CUST-002430,2024-09-12,Sports & Outdoors,46.64,0.05,17.72,False
TXN-511244,CUST-001360,2024-09-12,Beauty,57.53,0.05,30.06,False
TXN-509048,CUST-002648,2024-09-12,Beauty,14.27,0.05,7.46,False
TXN-506821,CUST-000147,2024-09-12,Electronics,108.48,0.15,16.6,False
TXN-515275,CUST-000422,2024-09-12,Apparel,65.34,0.1,26.46,False
TXN-515290,CUST-000506,2024-09-12,Electronics,89.17,0.0,16.05,False
TXN-515944,CUST-004332,2024-09-12,Beauty,129.72,0.15,60.64,False
TXN-510095,CUST-003791,2024-09-12,Home & Garden,168.72,0.05,56.1,False
TXN-502398,CUST-003398,2024-09-12,Electronics,82.56,0.0,14.86,False
TXN-509115,CUST-001476,2024-09-12,Apparel,47.82,0.0,21.52,False
TXN-509126,CUST-005543,2024-09-12,Sports & Outdoors,66.42,0.2,21.26,False
TXN-513390,CUST-000913,2024-09-12,Apparel,31.15,0.1,12.61,False
TXN-502852,CUST-004470,2024-09-12,Home & Garden,28.32,0.1,8.92,False
TXN-515441,CUST-003985,2024-09-12,Beauty,92.35,0.0,50.79,False
TXN-504029,CUST-004562,2024-09-12,Beauty,131.19,0.0,72.15,False
TXN-511886,CUST-004925,2024-09-12,Electronics,26.78,0.05,4.58,False
TXN-501053,CUST-000668,2024-09-12,Electronics,211.71,0.0,38.11,False
TXN-505532,CUST-004434,2024-09-12,Beauty,245.13,0.15,114.6,False
TXN-502314,CUST-001138,2024-09-12,Beauty,148.92,0.0,81.91,False
TXN-504424,CUST-000353,2024-09-12,Electronics,23.0,0.0,4.14,False
TXN-517260,CUST-004065,2024-09-12,Apparel,49.67,0.0,22.35,False
TXN-517261,CUST-000037,2024-09-12,Apparel,31.6,0.2,11.38,False
TXN-513489,CUST-005533,2024-09-12,Home & Garden,141.5,0.0,49.52,False
TXN-511809,CUST-000563,2024-09-12,Electronics,19.68,0.0,3.54,False
TXN-517265,CUST-000997,2024-09-12,Software Add-ons,30.42,0.1,19.71,False
TXN-517270,CUST-002432,2024-09-12,Apparel,69.69,0.2,25.09,False
TXN-517276,CUST-005913,2024-09-12,Beauty,72.5,0.05,37.88,False
TXN-517277,CUST-005333,2024-09-12,Beauty,34.61,0.05,18.08,False
TXN-517291,CUST-000811,2024-09-12,Electronics,226.49,0.0,40.77,False
TXN-505697,CUST-004472,2024-09-12,Home & Garden,50.21,0.0,17.57,False
TXN-516306,CUST-000116,2024-09-12,Beauty,161.84,0.0,89.01,False
TXN-509819,CUST-005389,2024-09-12,Home & Garden,130.26,0.0,45.59,False
TXN-508823,CUST-001730,2024-09-12,Beauty,164.88,0.15,77.08,False
TXN-506447,CUST-005866,2024-09-12,Electronics,90.41,0.05,15.46,False
TXN-506454,CUST-002398,2024-09-12,Beauty,156.96,0.0,86.33,False
TXN-500738,CUST-001833,2024-09-12,Home & Garden,59.48,0.1,18.74,False
TXN-514730,CUST-002142,2024-09-12,Sports & Outdoors,35.75,0.1,12.87,False
TXN-500583,CUST-003494,2024-09-12,Beauty,17.2,0.0,9.46,False
TXN-509697,CUST-001132,2024-09-12,Sports & Outdoors,230.63,0.15,78.42,False
TXN-510244,CUST-002871,2024-09-12,Home & Garden,67.5,0.05,22.44,False
TXN-512290,CUST-001971,2024-09-13,Software Add-ons,83.62,0.0,60.2,False
TXN-502885,CUST-001531,2024-09-13,Apparel,79.2,0.0,35.64,False
TXN-500381,CUST-003269,2024-09-13,Electronics,34.11,0.0,6.14,False
TXN-511831,CUST-002950,2024-09-13,Home & Garden,291.6,0.15,86.75,False
TXN-502304,CUST-003562,2024-09-13,Apparel,25.24,0.0,11.36,False
TXN-512755,CUST-005518,2024-09-13,Electronics,105.37,0.05,18.02,False
TXN-509078,CUST-003952,2024-09-13,Software Add-ons,62.37,0.0,44.9,False
TXN-515925,CUST-004884,2024-09-13,Beauty,68.49,0.0,37.67,False
TXN-515913,CUST-005843,2024-09-13,Apparel,23.62,0.2,8.5,False
TXN-509735,CUST-005033,2024-09-13,Home & Garden,101.78,0.0,35.62,False
TXN-513366,CUST-001834,2024-09-13,Beauty,76.59,0.15,-7.81,True
TXN-507273,CUST-002820,2024-09-13,Apparel,139.14,0.15,53.22,False
TXN-500108,CUST-000906,2024-09-13,Electronics,75.21,0.05,12.86,False
TXN-501744,CUST-003605,2024-09-13,Home & Garden,63.05,0.0,22.07,False
TXN-513605,CUST-004877,2024-09-13,Electronics,144.92,0.05,24.78,False
TXN-509980,CUST-001339,2024-09-13,Home & Garden,182.42,0.0,63.85,False
TXN-517325,CUST-004126,2024-09-13,Electronics,23.3,0.2,3.36,False
TXN-515246,CUST-004793,2024-09-13,Electronics,82.19,0.0,14.79,False
TXN-516683,CUST-001985,2024-09-13,Sports & Outdoors,192.82,0.0,77.13,False
TXN-510773,CUST-001670,2024-09-13,Apparel,106.1,0.3,33.42,False
TXN-516788,CUST-003354,2024-09-13,Apparel,127.72,0.05,54.6,False
TXN-508994,CUST-002127,2024-09-13,Beauty,39.52,0.15,18.48,False
TXN-512241,CUST-003715,2024-09-13,Home & Garden,47.21,0.0,16.52,False
TXN-517300,CUST-004591,2024-09-13,Home & Garden,36.46,0.0,12.76,False
TXN-517311,CUST-003844,2024-09-13,Apparel,101.69,0.05,43.47,False
TXN-516140,CUST-005007,2024-09-13,Apparel,84.91,0.0,38.21,False
TXN-503019,CUST-005237,2024-09-13,Sports & Outdoors,192.36,0.0,76.94,False
TXN-512629,CUST-003289,2024-09-13,Apparel,97.02,0.05,41.48,False
TXN-517302,CUST-004392,2024-09-13,Software Add-ons,18.87,0.15,-1.92,True
TXN-505870,CUST-001882,2024-09-13,Apparel,45.21,0.05,19.33,False
TXN-510378,CUST-000964,2024-09-13,Sports & Outdoors,122.25,0.2,39.12,False
TXN-506068,CUST-004615,2024-09-13,Electronics,161.98,0.3,20.41,False
TXN-503681,CUST-003365,2024-09-13,Electronics,159.7,0.0,28.75,False
TXN-503605,CUST-002612,2024-09-13,Sports & Outdoors,103.37,0.0,41.35,False
TXN-517314,CUST-000449,2024-09-13,Apparel,45.55,0.1,18.45,False
TXN-515805,CUST-001039,2024-09-14,Sports & Outdoors,79.41,0.0,31.76,False
TXN-509169,CUST-002328,2024-09-14,Beauty,84.04,0.1,41.6,False
TXN-501256,CUST-005528,2024-09-14,Electronics,120.52,0.0,21.69,False
TXN-502775,CUST-001937,2024-09-14,Apparel,152.03,0.05,64.99,False
TXN-515788,CUST-005865,2024-09-14,Beauty,41.1,0.0,22.61,False
TXN-517329,CUST-005388,2024-09-14,Software Add-ons,20.55,0.0,14.8,False
TXN-504401,CUST-003631,2024-09-14,Apparel,104.25,0.15,39.88,False
TXN-508508,CUST-001640,2024-09-14,Apparel,105.91,0.0,47.66,False
TXN-517368,CUST-004623,2024-09-14,Electronics,38.74,0.15,5.93,False
TXN-505977,CUST-002971,2024-09-14,Electronics,44.34,0.05,7.58,False
TXN-515472,CUST-003786,2024-09-14,Beauty,42.07,0.0,23.14,False
TXN-517359,CUST-000575,2024-09-14,Software Add-ons,85.4,0.0,61.49,False
TXN-517357,CUST-003643,2024-09-14,Electronics,21.89,0.15,3.35,False
TXN-515482,CUST-000759,2024-09-14,Electronics,77.87,0.0,14.02,False
TXN-517331,CUST-002806,2024-09-14,Apparel,241.28,0.0,108.58,False
TXN-500517,CUST-002476,2024-09-14,Apparel,89.5,0.15,34.23,False
TXN-509412,CUST-005803,2024-09-14,Electronics,136.83,0.0,24.63,False
TXN-506938,CUST-000715,2024-09-14,Electronics,216.43,0.05,37.01,False
TXN-510080,CUST-001602,2024-09-14,Beauty,63.36,0.2,27.88,False
TXN-506553,CUST-005900,2024-09-14,Beauty,24.03,0.2,10.57,False
TXN-506343,CUST-002743,2024-09-14,Sports & Outdoors,37.29,0.0,14.91,False
TXN-503235,CUST-002853,2024-09-14,Apparel,217.18,0.1,87.96,False
TXN-506560,CUST-001741,2024-09-14,Electronics,85.72,0.05,14.66,False
TXN-510114,CUST-003479,2024-09-14,Home & Garden,58.92,0.15,17.53,False
TXN-503085,CUST-003883,2024-09-14,Apparel,25.46,0.15,9.74,False
TXN-516033,CUST-004426,2024-09-14,Sports & Outdoors,39.02,0.0,15.61,False
TXN-513267,CUST-002499,2024-09-14,Electronics,147.83,0.15,22.62,False
TXN-515081,CUST-000904,2024-09-14,Sports & Outdoors,52.12,0.05,19.81,False
TXN-515076,CUST-003552,2024-09-14,Apparel,22.43,0.1,9.08,False
TXN-508914,CUST-000213,2024-09-14,Apparel,242.98,0.2,87.47,False
TXN-500261,CUST-003845,2024-09-14,Electronics,103.76,0.2,14.94,False
TXN-509499,CUST-000491,2024-09-14,Beauty,42.06,0.15,19.66,False
TXN-516448,CUST-003678,2024-09-14,Electronics,112.73,0.1,18.26,False
TXN-507769,CUST-000857,2024-09-14,Apparel,30.48,0.0,13.71,False
TXN-508344,CUST-002043,2024-09-14,Beauty,100.91,0.05,52.73,False
TXN-501207,CUST-004382,2024-09-14,Electronics,107.65,0.0,19.38,False
TXN-506392,CUST-002445,2024-09-14,Beauty,22.61,0.15,10.57,False
TXN-515881,CUST-002252,2024-09-14,Beauty,23.63,0.15,11.05,False
TXN-501874,CUST-002767,2024-09-14,Beauty,94.11,0.05,49.17,False
TXN-505959,CUST-004852,2024-09-14,Beauty,35.05,0.1,17.35,False
TXN-507882,CUST-001523,2024-09-14,Beauty,18.69,0.0,10.28,False
TXN-507792,CUST-000386,2024-09-14,Beauty,38.31,0.3,14.75,False
TXN-511534,CUST-004153,2024-09-14,Apparel,56.41,0.0,25.38,False
TXN-511553,CUST-003938,2024-09-15,Software Add-ons,123.73,0.0,89.09,False
TXN-516439,CUST-002696,2024-09-15,Software Add-ons,92.49,0.0,66.59,False
TXN-507749,CUST-005111,2024-09-15,Apparel,124.5,0.0,56.02,False
TXN-511781,CUST-003757,2024-09-15,Apparel,123.01,0.15,47.05,False
TXN-507633,CUST-001065,2024-09-15,Electronics,47.94,0.0,8.63,False
TXN-514888,CUST-004005,2024-09-15,Beauty,115.88,0.0,63.74,False
TXN-514475,CUST-003851,2024-09-15,Apparel,106.34,0.0,47.85,False
TXN-501939,CUST-001060,2024-09-15,Sports & Outdoors,68.76,0.1,24.76,False
TXN-512503,CUST-002254,2024-09-15,Apparel,143.09,0.15,54.73,False
TXN-513391,CUST-000913,2024-09-15,Sports & Outdoors,50.34,0.05,19.13,False
TXN-515140,CUST-004242,2024-09-15,Beauty,47.26,0.0,25.99,False
TXN-508372,CUST-000088,2024-09-15,Sports & Outdoors,52.92,0.15,17.99,False
TXN-512184,CUST-003023,2024-09-15,Sports & Outdoors,120.63,0.05,45.84,False
TXN-507370,CUST-005595,2024-09-15,Sports & Outdoors,133.26,0.15,45.31,False
TXN-508677,CUST-005738,2024-09-15,Apparel,86.14,0.0,38.76,False
TXN-509787,CUST-000748,2024-09-15,Electronics,27.3,0.0,4.91,False
TXN-507867,CUST-001557,2024-09-15,Sports & Outdoors,52.26,0.0,-6.27,True
TXN-510597,CUST-001212,2024-09-15,Sports & Outdoors,65.33,0.2,20.9,False
TXN-514144,CUST-005471,2024-09-15,Apparel,16.46,0.2,5.93,False
TXN-510220,CUST-001066,2024-09-15,Apparel,89.57,0.0,40.31,False
TXN-516421,CUST-000568,2024-09-15,Apparel,110.33,0.0,49.65,False
TXN-513690,CUST-001848,2024-09-15,Home & Garden,11.6,0.15,3.45,False
TXN-516532,CUST-000956,2024-09-15,Home & Garden,82.09,0.15,24.42,False
TXN-501682,CUST-000581,2024-09-15,Home & Garden,117.74,0.05,39.15,False
TXN-514236,CUST-004588,2024-09-15,Software Add-ons,26.13,0.0,18.81,False
TXN-507533,CUST-005776,2024-09-15,Electronics,369.54,0.0,66.52,False
TXN-514641,CUST-001916,2024-09-15,Beauty,8.29,0.15,3.88,False
TXN-508649,CUST-000301,2024-09-15,Beauty,50.74,0.0,27.91,False
TXN-505746,CUST-005292,2024-09-15,Software Add-ons,122.71,0.05,83.93,False
TXN-517393,CUST-000477,2024-09-15,Apparel,123.01,0.1,49.82,False
TXN-503001,CUST-003760,2024-09-15,Beauty,32.55,0.15,15.21,False
TXN-517374,CUST-001933,2024-09-15,Apparel,14.91,0.05,-1.7,True
TXN-517384,CUST-001743,2024-09-15,Electronics,54.9,0.0,9.88,False
TXN-517372,CUST-002226,2024-09-15,Apparel,114.28,0.0,51.43,False
TXN-505589,CUST-001114,2024-09-15,Software Add-ons,112.58,0.05,-12.83,True
TXN-517401,CUST-003024,2024-09-15,Apparel,23.47,0.0,10.56,False
TXN-504118,CUST-001610,2024-09-15,Beauty,50.89,0.0,27.99,False
TXN-517406,CUST-005016,2024-09-15,Beauty,17.35,0.0,9.54,False
TXN-502651,CUST-002263,2024-09-15,Software Add-ons,125.74,0.15,76.95,False
TXN-503913,CUST-000079,2024-09-15,Home & Garden,49.7,0.15,14.79,False
TXN-505829,CUST-003790,2024-09-15,Sports & Outdoors,94.18,0.0,37.67,False
TXN-504729,CUST-003184,2024-09-15,Beauty,83.02,0.0,45.66,False
TXN-517429,CUST-001654,2024-09-15,Home & Garden,36.76,0.0,12.87,False
TXN-517422,CUST-001871,2024-09-15,Software Add-ons,24.75,0.1,16.04,False
TXN-517418,CUST-000409,2024-09-15,Sports & Outdoors,61.68,0.0,24.67,False
TXN-502413,CUST-001433,2024-09-15,Sports & Outdoors,57.53,0.2,18.41,False
TXN-503668,CUST-001543,2024-09-15,Home & Garden,17.18,0.2,4.81,False
TXN-502538,CUST-003121,2024-09-15,Home & Garden,104.07,0.0,36.42,False
TXN-505294,CUST-000266,2024-09-16,Beauty,194.14,0.1,96.1,False
TXN-503215,CUST-005859,2024-09-16,Home & Garden,77.06,0.15,22.92,False
TXN-509111,CUST-003659,2024-09-16,Sports & Outdoors,80.61,0.0,32.25,False
TXN-506852,CUST-002233,2024-09-16,Apparel,114.99,0.0,51.75,False
TXN-500600,CUST-005325,2024-09-16,Electronics,136.41,0.0,24.55,False
TXN-508123,CUST-003318,2024-09-16,Apparel,181.9,0.05,77.76,False
TXN-513530,CUST-002157,2024-09-16,Software Add-ons,40.52,0.0,29.18,False
TXN-509073,CUST-004003,2024-09-16,Beauty,20.48,0.2,9.01,False
TXN-512996,CUST-000146,2024-09-16,Beauty,139.07,0.05,72.66,False
TXN-507506,CUST-004323,2024-09-16,Beauty,124.71,0.1,61.73,False
TXN-511106,CUST-004504,2024-09-16,Home & Garden,87.77,0.05,29.18,False
TXN-504453,CUST-002818,2024-09-16,Software Add-ons,43.48,0.3,21.91,False
TXN-508442,CUST-003772,2024-09-16,Apparel,57.15,0.05,24.43,False
TXN-511714,CUST-001258,2024-09-16,Beauty,110.89,0.0,60.99,False
TXN-517466,CUST-000945,2024-09-16,Apparel,94.56,0.2,34.04,False
TXN-517455,CUST-003331,2024-09-16,Apparel,13.78,0.1,5.58,False
TXN-502714,CUST-001261,2024-09-16,Electronics,27.0,0.1,4.37,False
TXN-517436,CUST-000657,2024-09-16,Home & Garden,139.13,0.0,48.7,False
TXN-517433,CUST-001224,2024-09-16,Home & Garden,61.28,0.0,21.45,False
TXN-517431,CUST-003449,2024-09-16,Sports & Outdoors,33.48,0.0,13.39,False
TXN-500118,CUST-002726,2024-09-16,Electronics,36.15,0.0,6.51,False
TXN-508795,CUST-004617,2024-09-16,Home & Garden,148.04,0.1,46.63,False
TXN-513781,CUST-000680,2024-09-16,Home & Garden,99.08,0.05,32.94,False
TXN-503304,CUST-004451,2024-09-16,Electronics,167.04,0.2,24.05,False
TXN-512836,CUST-001158,2024-09-16,Electronics,15.65,0.0,2.82,False
TXN-514645,CUST-000053,2024-09-16,Beauty,45.08,0.05,23.56,False
TXN-512370,CUST-003483,2024-09-16,Apparel,30.87,0.15,11.81,False
TXN-509514,CUST-005223,2024-09-16,Apparel,99.3,0.0,44.68,False
TXN-513090,CUST-001698,2024-09-16,Home & Garden,43.38,0.0,15.18,False
TXN-513071,CUST-005179,2024-09-16,Electronics,139.29,0.0,25.07,False
TXN-511999,CUST-000066,2024-09-16,Beauty,56.68,0.0,31.17,False
TXN-513214,CUST-000189,2024-09-16,Electronics,278.56,0.15,42.62,False
TXN-509713,CUST-003443,2024-09-16,Apparel,97.44,0.1,39.46,False
TXN-502907,CUST-001884,2024-09-16,Software Add-ons,29.41,0.0,21.18,False
TXN-510645,CUST-004910,2024-09-16,Home & Garden,103.39,0.0,36.19,False
